productID;ItemCode;Item;CatID;CatCode;Description;longdescription;PictureThumb;PictureLarge;StatusCode;WarrantyCode;taxable;Weight;Brand;datasheet;sortby;shippingc;picturefeature;showmp;sssort_it
41;BTZ10000BA;Transceiver AUI-BNC;59;30;Transceiver  10Mbps   AUI-BNC;"<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>New Page 1</title>
</head>

<body>

<h4><font size=""3"" face=""Verdana"">Features and Benefits</font></h4>
<ul>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: -3; margin-left: 15; margin-right: -12; margin-top: 5; margin-bottom: 4""><span style=""letter-spacing: 0""><font face=""Verdana"" size=""2""><b>Complies
    with IEEE802.3 10Base-2 Transceiver standard</b></font></span></p>
  </li>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: -3; margin-left: 15; margin-right: -12; margin-top: 5; margin-bottom: 4""><font face=""Verdana"" size=""2""><b><span style=""letter-spacing: 0"">Complete
    diagnostic LED indicators.</span><span style=""mso-bidi-font-family: Times New Roman; color: windowtext; letter-spacing: 0"" class=""text41""><o:p>
    </o:p>
    </span></b></font></p>
  </li>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: -3; margin-left: 15; margin-right: -12; margin-top: 5; margin-bottom: 4""><font face=""Verdana"" size=""2""><b><span style=""letter-spacing: 0"">Switch-selectable
    SQE (Signal Quality Error) function.</span><span style=""mso-bidi-font-family: Times New Roman; color: windowtext; letter-spacing: 0"" class=""text41""><o:p>
    </o:p>
    </span></b></font></p>
  </li>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: -3; margin-left: 15; margin-right: -12; margin-top: 5; margin-bottom: 4""><font face=""Verdana"" size=""2""><b><span style=""letter-spacing: 0"">Isolates
    voltage between network trunk cable &amp; AUI connection.</span><span style=""mso-bidi-font-family: Times New Roman; color: windowtext; letter-spacing: 0"" class=""text41""><o:p>
    </o:p>
    </span></b></font></p>
  </li>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: 100%; margin-left: 15; margin-right: -12; margin-top: 5; margin-bottom: 4""><font face=""Verdana"" size=""2""><b><span style=""letter-spacing: 0"">Unique
    polarity detection, indication and automatic correction.</span><span style=""mso-bidi-font-family: Times New Roman; color: windowtext; letter-spacing: 0"" class=""text41""><o:p>
    </o:p>
    </span></b></font></p>
  </li>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: 100%; margin-left: 15; margin-right: -3; margin-top: 5; margin-bottom: 4""><span style=""letter-spacing: 0""><font face=""Verdana"" size=""2""><b>Locking
    posts connect directly to user DTE<span style=""mso-spacerun: yes"">
    </span>(Data Terminal Equipment) or AUI cable</b></font></span></p>
  </li>
</ul>
<ul>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: 100%; margin-left: 15; margin-right: -3; margin-top: 5; margin-bottom: 4""><font face=""Verdana"" size=""2""><b><span style=""letter-spacing: 0"">Cable
    Type:10Base-2</span><span style=""mso-bidi-font-family: Times New Roman; color: windowtext; letter-spacing: 0"" class=""text41""><o:p>&nbsp;&nbsp;
    </o:p>
    </span></b></font></p>
  </li>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: -3; margin-left: 15; margin-right: -12; margin-top: 5; margin-bottom: 4""><font face=""Verdana"" size=""2""><b><span style=""letter-spacing: 0"">Protocol
    : CSMA/CD</span><span style=""mso-bidi-font-family: Times New Roman; color: windowtext; letter-spacing: 0"" class=""text41""><o:p>
    </o:p>
    </span></b></font></p>
  </li>
  <li>
    <p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; word-spacing: 1; line-height: -3; margin-left: 15; margin-right: -12; margin-top: 5; margin-bottom: 4""><span style=""letter-spacing: 0""><font face=""Verdana"" size=""2""><b>Technique
    : Base band</b></font></span></p>
  </li>
</ul>
<p style=""text-indent: 1; mso-list: l1 level1 lfo2; tab-stops: list .5in; line-height: -3; margin-left: 15; margin-right: -12"">&nbsp;</p>
<p style=""text-indent: 1; line-height: -3; margin-left: 15; margin-right: -12"">&nbsp;</p>

</body>

</html>
";pimages/btz10000bathum.jpg;pimages/btz10000babig.jpg;S001;W005;No;0;BayLan;;99;Yes;;yes;2
42;BTZ10000BZ;Transceiver AAUI-BNC (MAC);59;30;Transceiver Macintosh AAUI-BNC;" * Complies to IEEE 802.3 10Base-2/5 standards.<br>
 * Transmission rate : 10Mbps<br>
 * Provide 14 pin AUI Male connector with 90cm AUI Cable.<br>
 * Topology : BUS <BR>
 * Max.Node/SEG: 1<BR>
 * Hardware support : Apple Macintosh, Quadra, Centris, LaserWriter HG, Ethernet LC card, Power Macintosh<br>
 * Cable Limitation : 1M<br>
  ";pimages/btz10000bz_n1_thum.jpg;pimages/btz10000bz_n1_big.jpg;S001;W005;No;0;BayLan;;99;Yes;;yes;3
43;BPR30036UP3;3PP 10/100Mbps Print Server;59;32;3Parallel Ports Print Server, 10/100Mbps, DT, Ext.PA, Realtek Chipset, Plastic Case, Full Protocol.;"<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>New Page 1</title>
</head>

<body>

<p class=""MsoNormal"" style=""margin-right:.25in""><font face=""Verdana""><b><font size=""4"">KEY
SOFTWARE SPECIFICATION:</font></b><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt"">†<o:p>
</o:p>
</span></font></p>
<p style=""margin-top: 1""><b><font face=""Verdana""><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span></font><font face=""Verdana"" size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">Network
Operating System Support</span></font></b><font face=""Verdana"" size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">
:</span></font><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><font face=""Verdana""><br>
†† Windows 95/98/98SE/Me, Windows NT 4.0/2000/XP, </font></span>
<p style=""margin-top: 1""><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><font face=""Verdana"">††
Mac OS 8.1 or higher, UNIX/Linux, NetWare † (Bindery/NDS) <o:p>
</o:p>
</font></span></p>
<font face=""Verdana""><b><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span><font size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">Network
Protocol Support</span></font></b><font size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">
:</span></font><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><br>
†† TCP/IP, IPX, NetBEUI, AppleTalk, LPR <o:p>
</o:p>
</span></font>
<p><b><font face=""Verdana""><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><font size=""3"">Internet
Printing Protocol (IPP) Support </font></span><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><o:p>
</o:p>
</span></font></b>
<p><b><font face=""Verdana""><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><font size=""3"">Windows
Print Monitor Technology </font></span><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><o:p>
</o:p>
</span></font></b>
<p><b><font face=""Verdana""><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><font size=""3"">DHCP
(client) Support</font></span><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><o:p>
</o:p>
</span></font></b>
<p><font face=""Verdana""><b><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span><font size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">Management</span></font></b><font size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">
:</span></font><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><br>
†† Web Interface, Windows-based Setup Program, Telnet <o:p>
</o:p>
</span></font>
<p><font face=""Verdana""><b><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span><font size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">Software
Upgradeable</span></font></b><font size=""3""><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">
:</span></font><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><br>
<span style=""mso-spacerun: yes"">††† </span>(via TFTP or
Windows-based Setup Program) <o:p>
</o:p>
</span></font>
<p><b><font face=""Verdana""><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial"">*†
</span><span style=""mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><font size=""3"">SNMP
& HP Web JetAdmin Support</font></span><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-bidi-font-family: Arial""><o:p>
</o:p>
</span></font></b>
<p><b style=""mso-bidi-font-weight:normal""><span style=""font-size: 10.0pt; mso-bidi-font-size: 12.0pt; mso-fareast-font-family: Times New Roman; mso-bidi-font-family: Arial; mso-ansi-language: EN-US; mso-fareast-language: EN-US; mso-bidi-language: AR-SA""><font face=""Verdana""><br style=""mso-special-character:line-break"">
<br style=""mso-special-character:line-break"">
</font></span></b>

</body>

</html>
";pimages/BPR30032UP3.jpg;pimages/BPR30036up3_big.jpg;S001;W005;No;0;BayLan;pimages/BPR30036up_3.pdf;99;Yes;pimages/BPR30036up_3.pdf;No;4
44;BIR30032URW1;IP Sharing Server ADSL;59;33;IP Sharing Server + 1Port WAN (Broadband ADSL/Cable SOHO Router);;pimages/bir30032urw1thum.JPG;;S008;W005;No;0;BayLan;;99;Yes;;No;2
45;GUV10032A5;5Port Card;59;34;5Port Host PCI Card;;pimages/guv10032a5thum.jpg;pimages/guv10032a5big.jpg;S008;W001;No;0;OEM;;99;Yes;;No;1
46;GUU10331AB4;4Port Hub with cable;59;34;4Port Host USB Hub with cable;;pimages/guu10331ab4thum.jpg;pimages/guu10331ab4big.jpg;S008;W001;No;0;OEM;;99;Yes;;No;2
47;GUU10331AB7;7Port Hub with cable;59;34;7Port Host USB Hub with cable;;;;S008;W001;No;0;OEM;;99;Yes;;No;3
48;PP500R;UPS PP500R;61;36;UPS   500VA Intelligent STEP-SINE 5-10Min Backup for 1PC Only.;"<h5>Uninterruptible Power Supply(U.P.S)</h5>
  *  Back-up for your workstation in the event of power failure.<br>
  *  Intelligent battery management for selftests, on battery, low battery,    replace battery, fast battery recharging, and battery discharge protection.<br>
  *  3-5 years battery life and user replaceable batteries.<br>

<h5>Automatic Voltage Regulator(A.V.R.)</h5>
  *  ± 10% AC input voltage a regulated the output voltage to ensure the workstations    working in normal without using the batteries.<br>
  *  Stable the high input voltage to safeguard the equipment.<br>
  *  Line interactive design providing greatest efficiency and reliability, which is an    advanced design to combine the OFF-Line UPS with ON-LINE AVR.<br>

<h5>Line Surge Protection(L.S.P.)</h5>
  *  Full time AC line surge protect to the equipments.<br>
  *  Filter and noise isolation can avoid the data files was missed in any possibility.<br>

<h5>Micro-Processor Control</h5>
  *  CPU self-testing<br>
  *  Line interactive design<br>
  *  Replace battery LED<br>
  *  No load shutdown at back up mode<br>
  *  Overload protection both in normal/power-failure.<br>
  *  Zero power consumption after shutdown.<br>
  *  No-sensing transformer design<br> 
  *  DC start<br>
  *  Surge protection<br>
  *  Easy and quick battery replacement<br>
  *  Quiet operation<br>
  *  Advance warning diagnostics and Alarms<br>
  *  PLL (phase lock loop) by CPU<br>
";pimages/pp500rthum.jpg;pimages/PP500Rbig.jpg;S008;W011;No;4.5;Cell;;99;Yes;;YES;1
49;BSR31321U16;16Port Switch WM;59;28;16Port STP Switch, 10/100Mbps, Buffer=4Mb, WM, Cascade, Ext.SPS, Realtek Chipset, Metal Case.;"<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>New Page 1</title>
</head>

<body>

<p style=""margin-right:.5in;text-align:justify""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">These
Switches provide the most economical way to upgrade your network performance to
switched Fast Ethernet, ideally suited for all SOHO environments. They provide
10Mbps and 100Mbps dedicated bandwidths in each port, which is needed by most
users for common operations, as well as to relieve serious network congestion,
run multimedia applications, or satisfy power users.</span><o:p>
</o:p>
</font></p>
<p style=""margin-right:.5in;text-align:justify""><font face=""Verdana"">†<o:p>
</o:p>
</font></p>
<p class=""MsoNormal"" style=""margin-right:.5in;text-align:justify""><b><font face=""Verdana""><span style=""mso-bidi-font-family: Arial"">Features:
</span></font></b><font face=""Verdana""><o:p>
</o:p>
</font></p>
<ul type=""disc"">
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Small
    foot-print.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Non-blocking
    500Mbps or 800Mbps bandwidth. </span><o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Auto-negotiation
    on all ports to match the speed of the attached devices.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">NWay
    switch ports support full and half duplex, 10Mbps and 100Mbps connections.</span>
    <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Automatic
    polarity correction.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Plug-n-play
    installation.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Comprehensive
    LED status panel. </span><o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Simple
    migration to switched Fast Ethernet and protects your network investment.</span><o:p>
    </o:p>
    </font></li>
</ul>

</body>

</html>";pimages/bsr3132xu16thum.jpg;pimages/BSR3132U16.jpg;S008;W008;No;1.5;BayLan;;99;Yes;pimages/BSR3132U16-F.gif;yes;22
50;BMZ21010C;1Port Fiber Module;59;125; 1Port Fiber SC Module for 24Port Switch;;pimages/bmz21010cthum.jpg;pimages/bmz21010cbig.jpg;S001;W004;No;0;BayLan;;99;Yes;;yes;41
51;BMZ40010C2;2Port Giga Module;59;125; 2Port Fiber Giga SC Module for 24Port Switch BSY36263UR24;;pimages/bmz40010c2thum.jpg;pimages/bmz40010c2big.jpg;S001;W004;No;0;BayLan;;99;Yes;;yes;42
52;P600R;UPS P600R with Software;61;36;UPS  600VA Intelligent STEP-SINE  with software 10-15Min Backup for 1PC Only.;"<h5>Uninterruptible Power Supply(U.P.S)</h5>
  *  Back-up for your workstation in the event of power failure.<br>
  *  Intelligent battery management for selftests, on battery, low battery, †††replace battery, fast battery recharging, and battery discharge protection.<br>
  *  3-5 years battery life and user replaceable batteries.<br>

<h5>Automatic Voltage Regulator(A.V.R.)</h5>
  *  ± 10% AC input voltage a regulated the output voltage to ensure the workstations †††working in normal without using the batteries.<br>
  *  Stable the high input voltage to safeguard the equipment.<br>
  *  Line interactive design providing greatest efficiency and reliability, which is an †††advanced design to combine the OFF-Line UPS with ON-LINE AVR.<br>

<h5>Line Surge Protection(L.S.P.)</h5>
  *  Full time AC line surge protect to the equipments.<br>
  *  Filter and noise isolation can avoid the data files was missed in any possibility.<br>

<h5>Communication Interface Port(C.I.P.)</h5>
  *  The communication interface port providing all major operating systems an †††automatic, unattended shutdown securely.<br>

<h5>Micro-Processor Control</h5>
  *  CPU self-testing<br>
  *  Line interactive design<br>
  *  Replace battery LED<br>
  *  No load shutdown at back up mode<br>
  *  Overload protection both in normal/power-failure.<br>
  *  Zero power consumption after shutdown.<br>
  *  No-sensing transformer design<br> 
  *  DC start<br>
  *  Surge protection<br>
  *  Easy and quick battery replacement<br>
  *  Quiet operation<br>
  *  Advance warning diagnostics and Alarms<br>
  *  PLL (phase lock loop) by CPU<br>
";pimages/pseriesthum.JPG;pimages/upspseriesbig.jpg;S001;W011;No;7;Cell;;99;Yes;;YES;2
53;P1000R;UPS P1000R with software;61;36;UPS  1000VA Intelligent STEP-SINE with software 10-15Min Backup for 2PCs Only.;"<h5>Uninterruptible Power Supply(U.P.S)</h5>
  *  Back-up for your workstation in the event of power failure.<br>
  *  Intelligent battery management for selftests, on battery, low battery,    replace battery, fast battery recharging, and battery discharge protection.<br>
  *  3-5 years battery life and user replaceable batteries.<br>

<h5>Automatic Voltage Regulator(A.V.R.)</h5>
  *  ± 10% AC input voltage a regulated the output voltage to ensure the workstations    working in normal without using the batteries.<br>
  *  Stable the high input voltage to safeguard the equipment.<br>
  *  Line interactive design providing greatest efficiency and reliability, which is an    advanced design to combine the OFF-Line UPS with ON-LINE AVR.<br>

<h5>Line Surge Protection(L.S.P.)</h5>
  *  Full time AC line surge protect to the equipments.<br>
  *  Filter and noise isolation can avoid the data files was missed in any possibility.<br>

<h5>Communication Interface Port(C.I.P.)</h5>
  *  The communication interface port providing all major operating systems an    automatic, unattended shutdown securely.<br>

<h5>Micro-Processor Control</h5>
  *  CPU self-testing<br>
  *  Line interactive design<br>
  *  Replace battery LED<br>
  *  No load shutdown at back up mode<br>
  *  Overload protection both in normal/power-failure.<br>
  *  Zero power consumption after shutdown.<br>
  *  No-sensing transformer design<br> 
  *  DC start<br>
  *  Surge protection<br>
  *  Easy and quick battery replacement<br>
  *  Quiet operation<br>
  *  Advance warning diagnostics and Alarms<br>
  *  PLL (phase lock loop) by CPU<br>
";pimages/pseriesthum.JPG;pimages/upspseriesbig.jpg;S001;W011;No;9;Cell;;99;Yes;;YES;3
